dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,beta_intercept,beta_same_type_history_count,beta_cheng_log_resolution_scaled,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc,history_window_ka
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3175,98,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-421.87095656103094,853.7419131220619,853.7608465395438,884.0572276786959,97.99999991705884,1.0067057342904324,0.15433070853080127,-1.935661722258424,-0.13840376774082458,-2.289015740482085,0.20004303279304536,-2.283717891222556,,,,,,,12.324034994138174,5.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3175,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-425.1052643544211,858.2105287088422,858.2231470053721,882.4627803541493,97.99998805316739,0.8365808592276534,0.15433068984750767,-1.962043059251076,-0.060979928917614216,-2.0851275798139897,1.8526161593860753,,,,,,,,16.786335459966494,6.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-428.02246472490845,866.0449294498169,866.0638628672988,896.3602440064509,97.99998755011003,0.5047910058614276,0.1543306890552914,-2.023859833783094,0.05271898104069495,-1.7179234069642249,,,-0.322429335143448,-0.32152214247656963,0.4553429084368938,3.928399606466328,225.0807176913741,2.4860269080758,24.62705132189319,7.0,5.0
weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.2,3175,98,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-432.71738514127014,871.4347702825403,871.4423388728903,889.6239590165206,98.00000321705696,0.36205306874787113,0.15433071372764876,-2.0266626768916094,0.11875169564646612,-1.6713737401492978,,,,,,,,,30.005527327484742,8.0,5.0
weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3175,98,1,True,analytic stationary MLE,-438.85335240030884,879.7067048006177,879.7079654372392,885.7697677119445,97.99999999999997,0.1543307086614173,0.15433070866141732,-1.8686575202221198,,,,,,,,,,,38.27115389183359,9.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-338.22234930124716,688.4446986024943,688.4978631594563,720.6623029256527,94.99999800190062,1.055098559295464,0.14965343100488443,-1.9638679305163311,-0.27362282023763357,-2.8696604571899726,2.020526775068492,,0.03825841722349682,0.6675665741926414,0.6686619754911645,0.05724764373945872,3.2800483733395143,3.8088372200959957,0.0,1.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-337.87621575866547,689.7524315173309,689.8233624862986,727.3396365610158,95.00002053136981,1.0042072592150189,0.14965346649554165,-1.9468629434211708,-0.3023254090510891,-2.9418940852632134,1.5153871836190833,-0.6689749145375945,0.047544609807438964,0.6780313325783656,0.6796962394185624,0.07000696058797409,4.011103378229608,3.893827000771476,1.325499326842305,2.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-339.6082290600073,691.2164581200146,691.2696226769766,723.434062443173,95.00000843169872,0.8385339667101316,0.14965344743493814,-1.921784185337801,-0.3114839465601079,-2.9936087025928018,,-1.9119858904207172,0.10379835670847024,0.6489306236612457,0.6571796201806261,0.15860936989963087,9.087647486478167,3.722365079633125,2.7717595175203087,3.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.4,1587,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-347.45344028288287,702.9068805657657,702.9321650158289,724.3852834478714,94.99993084659724,0.8092194132056367,0.14965332521518157,-1.9687061197798077,-0.12675464457516944,-2.6728840280293977,1.600100881932809,,,,,,,,14.434301856372599,4.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,95,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-346.8573810089119,703.7147620178238,703.7527126819604,730.5627656204558,95.00019935729237,0.6663563006593162,0.1496537481998935,-1.9797002591817066,-0.12249160833896104,-2.353333921187673,,,0.2169018266557777,0.5258575722479705,0.5688344123707202,0.3912121414490973,22.41480459930825,3.11948780955667,15.25484952250406,5.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.4,1587,95,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-347.353766304659,704.707532609318,704.7454832734546,731.5555362119501,94.99999925739054,0.8122980280499726,0.1496534329826568,-1.9572620852847915,-0.14308623972442602,-2.7088548083178683,1.3090369020274923,-0.3781270642549018,,,,,,,16.247620113998323,6.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.4,1587,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-348.63224401612655,705.2644880322531,705.2897724823163,726.7428909143588,95.0001678540973,0.6967597177532138,0.1496536985729321,-1.9277818530630124,-0.1671122271019446,-2.7711532923641413,,-1.5476857866064189,,,,,,,16.791909322859965,7.0,5.0
strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.4,1587,95,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-353.8471296309151,713.6942592618302,713.7094203483747,729.8030614234094,94.99999987483388,0.4956547704969174,0.14965343395531489,-1.9815179278383734,-0.018726233863025854,-2.289639318227487,,,,,,,,,25.21155718891839,8.0,5.0
strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.4,1587,95,1,True,analytic stationary MLE,-362.4937637479579,726.9875274959159,726.9900511552219,732.3571282164422,95.00000000000001,0.149653434152489,0.14965343415248897,-1.899433097051713,,,,,,,,,,,38.49218799576556,9.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-347.5531212531124,707.1062425062248,707.1594070631868,739.3238468293832,98.00001613058882,0.9944386591080507,0.1543793574835993,-1.9398573900151221,-0.22022641884887487,-2.3433214033650582,,-2.5750911840974067,-0.4390823036807609,-0.3434772430152916,0.5574673854809711,4.04855808521947,231.96529139664148,3.0493692652714155,0.0,1.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-347.40743156567856,708.8148631313571,708.8857941003248,746.402068175042,98.00001341576842,0.9612214467598127,0.1543793532069446,-1.9406315576411903,-0.2184692294182386,-2.33078827858571,0.48727672178518805,-2.1355087693409476,-0.4528034300681537,-0.33160499779839087,0.561242212281254,4.080287937815683,233.78327803497675,3.0724780688942097,1.7263870371380108,2.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-349.9820706431715,711.964141286343,712.0173058433049,744.1817456095014,97.999985309722,0.9359050909757335,0.1543793089315091,-1.9762925320409233,-0.13641323903815686,-2.192341636202137,2.1040034225203765,,-0.48082460569728097,-0.294578498553466,0.5638872167853782,4.162717923944877,238.50616834550146,3.0887745718764026,4.857898780118148,3.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.4,1587,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-354.2171178320235,716.434235664047,716.4595201141102,737.9126385461527,97.99999868258075,0.7035501062149079,0.15437932999776424,-1.9711845770022163,-0.09342478890658326,-2.30550846001443,,-2.2962939628141443,,,,,,,9.300113050923414,4.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.4,1587,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-354.1615608003169,718.3231216006338,718.3610722647704,745.1711252032659,98.00002338554539,0.7294022832900441,0.1543793689123273,-1.9712790131560238,-0.09343066999312998,-2.2939379216525877,0.284784452911516,-2.0479407673736265,,,,,,,11.201665201583637,5.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.4,1587,98,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-356.87091738000595,721.7418347600119,721.7671192100751,743.2202376421176,97.99998959659091,0.6571965080098706,0.15437931568461075,-1.9991861865083111,-0.018914254024326498,-2.107808282228931,1.8030700420442798,,,,,,,,14.607712146888275,6.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.4,1587,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-359.415874912022,728.831749824044,728.8697004881806,755.679753426676,97.99982902335415,0.544001391534391,0.15437906273370222,-2.0564921353049903,0.09092892917904595,-1.7310707707762807,,,-0.32415233553874623,-0.30837241007156563,0.4474016986205682,3.951933166043329,226.42909133205592,2.4468546837891383,21.71029342499378,7.0,5.0
weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.4,1587,98,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-363.9445307825963,733.8890615651926,733.9042226517371,749.9978637267718,97.9999999718908,0.4189652689514336,0.15437933202881346,-2.0603743597622346,0.1583067409754991,-1.7019773895712471,,,,,,,,,26.744815588550296,8.0,5.0
weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.4,1587,98,1,True,analytic stationary MLE,-370.8940577018717,743.7881154037434,743.7906390630494,749.1577161242698,98.0,0.1543793320730939,0.15437933207309393,-1.868342509981682,,,,,,,,,,,36.63123199986262,9.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.91140878370203,611.8228175674041,611.9026654761493,641.6132996410125,94.99994706605864,1.105126872370317,0.1495120350425852,-1.9664248428515123,-0.26136417522829153,-2.7238796521049706,1.9671182168475878,,0.034249092838026275,0.6638174758968659,0.6647004149737789,0.05154843413016566,2.953507716166619,3.7787785781747028,0.0,1.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.38573420920505,612.7714684184101,612.878033594433,647.5270308376199,94.99992130676142,1.128176060058589,0.14951199450230002,-1.9462728015318282,-0.29603822674425023,-2.8077108128636743,1.3402909386139872,-0.8496837419397729,0.04393025682351748,0.6748612928026069,0.6762896065945314,0.06500352693960562,3.7244277471043508,3.8673874949938964,0.9753681182836544,2.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.74251039721656,613.4850207944331,613.5648687031784,643.2755028680416,95.00000792750198,0.9687330827022924,0.1495121308270412,-1.9256641315765073,-0.30538183696498017,-2.8715931530167804,,-1.9940291705480082,0.0930649662615207,0.6469747276935106,0.6536339849023689,0.1428663629638164,8.185639632210815,3.696062152552087,1.6622032270290674,3.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_lr04,Event-process baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.6,1059,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-308.98234053940564,625.9646810788113,626.0026317429479,645.8250024612169,94.99999035740814,0.877687022691006,0.14951210317502067,-1.9736791231874817,-0.11745643580561736,-2.5900269969545766,1.5631549120577581,,,,,,,,14.09996626679856,4.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Event-process baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,95,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-308.3848648846876,626.7697297693752,626.8267098263552,651.5951314973822,95.00000092967989,0.6862288809319838,0.1495121198137864,-1.9835982780372539,-0.11558177713390552,-2.2747898957052866,,,0.21926176813891982,0.5228849905821535,0.5669959755972737,0.3970589799268149,22.749803767576164,3.108038908329407,14.924044350205918,5.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.6,1059,95,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-309.6425315738143,627.2850631476286,627.3230138117652,647.1453845300342,95.00001424758962,0.7866261483780914,0.1495121407736695,-1.9325266415963844,-0.16599956007678696,-2.719416633029791,,-1.6388756476990645,,,,,,,15.420348335615927,6.0,5.0
strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.6,1059,95,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-308.7367534876902,627.4735069753804,627.5304870323604,652.2989087033874,94.9999741500391,0.8836989336671588,0.14951207766767247,-1.9564157884900315,-0.14335106780595058,-2.648112573066474,1.1026191931783658,-0.6136692324665406,,,,,,,15.627821556211074,7.0,5.0
strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,Event-process baseline,same_type_history_count+cheng_log_resolution_scaled,0.6,1059,95,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-315.32372651456797,636.6474530291359,636.6702018443018,651.5426940659402,95.00000550523612,0.4840038564797195,0.14951212701485064,-1.9846152579621248,-0.015587655543681628,-2.2520139249888054,,,,,,,,,24.76753636815249,8.0,5.0
strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.6,1059,95,1,True,analytic stationary MLE,-324.0643281300823,650.1286562601646,650.1324405553396,655.093736605766,95.00000000000001,0.1495121183506453,0.1495121183506453,-1.9003778302348748,,,,,,,,,,,38.22977507919029,9.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Event-process baseline + CO$_2$ + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,99,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-311.3791864494459,634.7583728988918,634.8382208076371,664.5488549725003,99.00000067022542,0.9062744258159885,0.15580736649390214,-1.9624692363716227,-0.16971630139041527,-2.127559080915176,,-2.570347312591909,-0.4390325891309152,-0.3464471052480672,0.5592630964526091,4.044320699474113,231.72250707726366,3.0603405263852577,0.0,1.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Full predictive model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,99,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-311.2219934321889,636.4439868643778,636.5505520404007,671.1995492835877,99.00004468166779,0.8724021319868348,0.15580743575962824,-1.9631920287458784,-0.16794276836631794,-2.110215969205811,0.49819975071395395,-2.1078454979106587,-0.4530934584521611,-0.333933761615683,0.5628547230315653,4.077254365686972,233.60946715515308,3.0824028719761225,1.7123312327636313,2.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Event-process baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.6,1059,99,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-313.6665188676434,639.3330377352868,639.412885644032,669.1235198088953,98.99996071223704,0.837504097307674,0.15580730360754963,-1.9953108720968074,-0.09225496540695513,-1.9825456602769036,2.0521623948222145,,-0.48073877772739887,-0.2977202281244019,0.5654618525110949,4.1579009956914295,238.2301786863616,3.098517294642573,4.574664836394959,3.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_co2,Event-process baseline + CO$_2$,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.6,1059,99,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-318.1823313377656,644.3646626755312,644.4026133396678,664.2249840579368,99.00000767304101,0.7783047199367809,0.15580737751501575,-1.988386510587727,-0.04564200053448509,-2.036734865566634,,-2.294194531793106,,,,,,,9.564392532030752,4.0,5.0
weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Climate-state model,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.6,1059,99,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-318.1173187365524,646.2346374731048,646.2916175300849,671.0600392011119,98.99995152683077,0.8021248342995956,0.1558072891514491,-1.9884255640255917,-0.04578403144480887,-2.0209138554859187,0.30326654243886497,-2.0224048367724827,,,,,,,11.453396722447792,5.0,5.0
